"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id","fielder_distance_x","fielder_distance_y"
8,6,-1,"no_out","run",70.468,2.101,151.304,4.971,6.6412,47.21787,75.08427,88.94538,0.83374,-20.80449,-32.52939,4.31927,190.90716,83.88948,-116.834,256.585,-16.335,306.749,128.804,256.482,-10.01903,327.9579,32.06057,5.26133,90.74473,8.888,26,161,5,18,171,6.31597,21.2089
8,1,0,"no_out","run",73.909,2.302,172.794,3.337,-5.11958,28.34811,95.20151,99.46433,1.28469,-20.34781,-29.28107,-1.26005,197.14831,37.89093,-139.465,258.848,-7.925,322.457,116.74,274.087,13.06552,349.72555,16.76983,-3.23096,100.66522,8.888,26,180,15,18,172,20.99052,27.26855
8,7,0,"no_out","run",78.928,3.637,12.787,3.67,-20.04466,68.96209,66.27753,97.72547,11.48036,-27.04523,-40.35904,-44.65939,183.69565,147.64364,-139.28,261.693,-5.83,323.393,127.995,264.677,-69.34621,317.88472,44.90641,-16.82598,99.458,8.888,26,180,15,18,173,-63.51621,-5.50827999999996
7,1,0,"no_out","run",88.406,1.101,230.647,3.169,-13.03677,30.28988,77.2881,84.02907,1.69626,-19.88358,-26.07523,-40.67993,151.51261,38.27182,-126.384,257.159,12.529,308.882,128.718,256.543,-94.5867,269.02743,21.41922,-9.24616,85.08988,8.888,26,3,30,18,175,31.7973,11.86843
8,7,1,"no_out","run",82.439,1,149.17,6.273,17.66639,52.28072,71.17371,90.06149,0.87154,-22.78018,-34.38451,34.97703,183.71407,110.06607,-117.794,238.233,8.257,289.472,132.268,249.329,47.56851,325.82403,38.72906,14.32171,89.73975,8.976,26,179,2,18,177,39.31151,36.35203
8,1,1,"no_out","run",85.502,1.134,181.201,5.639,4.64181,57.19933,69.12876,89.84483,0.87154,-22.78018,-34.38451,-6.71526,188.71745,111.13526,-135.006,242.819,6.614,304.984,131.683,262.737,-30.27738,333.44419,39.40412,3.24654,92.06242,8.976,26,398,23,18,178,-36.89138,28.46019
8,5,2,"no_out","run",92.512,0.901,295.505,3.537,0.78464,31.41836,88.8464,94.24125,1.28469,-20.34781,-29.28107,-10.26531,185.59699,43.64791,-150.314,248.923,-18.766,330.329,119.219,281.989,-36.31244,329.77759,19.69061,0.67658,95.60577,8.976,26,72,22,18,179,-17.54644,-0.551410000000033
7,5,1,"no_out","no_run",71.018,0.901,129.676,5.372,-19.10855,60.31342,50.28585,80.81777,0.34739,-31.17517,-27.68332,-70.49585,116.45494,107.9308,-128.062,252.908,7.145,304.191,132.934,267.004,-141.87433,202.93003,48.56621,-20.56685,81.85161,9.14,28,408,22,20,186,-13.81233,-49.97797
8,9,3,"no_out","run",72.607,2.601,173.79,3.27,4.73982,28.8723,83.17235,88.16868,1.36086,-20.96977,-24.27679,25.52063,166.95048,36.75799,-111.283,259.191,19.669,320.191,118.863,254.693,66.10688,294.15672,19.42443,2.98796,89.30441,9.14,28,58,19,20,187,46.43788,-26.03428
9,4,-3,"no_out","run",86.02,1.334,241.041,4.171,14.70865,42.12263,72.64486,85.25219,1.78651,-19.56682,-30.68182,55.86283,169.07941,64.97766,-135.382,261.382,25.675,316.016,133.391,264.628,128.14764,291.32918,29.88894,11.13077,86.50247,8.547,29,66,2,26,193,-5.24336,26.70118
8,8,-3,"no_out","no_run",95.562,1.1,256.177,5.572,-15.00685,57.21657,58.11191,82.92126,0.02376,-24.5059,-28.74096,-43.63901,170.69432,112.47223,-135.057,271.328,26.688,317.228,144.841,247.813,-82.87457,313.87127,43.76363,-14.25039,83.62588,8.547,29,179,2,26,194,-109.56257,-3.35673000000003
7,2,3,"no_out","no_run",87.499,1.48,173.594,2.68,-27.12121,23.99389,79.00123,86.90489,-0.62597,-24.36432,-27.17792,-51.98494,137.26303,26.51989,-112.045,249.678,24.159,297.555,129.805,227.552,-104.64524,245.41822,16.35961,-18.81254,87.90216,9.1,31,357,10,12,196,7.39976,-4.25978000000001
8,8,3,"no_out","run",80.139,0.959,225.528,4.32,-8.23486,37.96232,75.47053,84.88081,0.76008,-19.19507,-28.07595,-14.7622,186.2247,62.43929,-120.411,244.108,-14.026,301.792,116.974,265.661,-14.86465,331.14297,26.77565,-6.24728,85.78171,8.039,32,269,28,27,197,-0.838649999999999,29.35097
8,4,2,"no_out","run",65.438,2.369,184.416,5.238,-8.95493,48.35774,75.72199,90.29109,0.83374,-20.80449,-32.52939,-23.67862,205.04256,89.56389,-137.97,262.661,-9.57,300.103,133.089,247.593,-35.12208,358.49459,32.49953,-6.74009,91.74998,8.048,32,179,2,18,198,-25.55208,58.39159
8,8,4,"no_out","no_run",87.463,0.901,186.485,5.405,-0.92837,57.07695,46.17404,73.42127,-1.09325,-28.63882,-28.98075,12.92997,122.13149,106.97226,-131.445,256.681,10.176,308.501,126.692,242.846,40.15141,240.43465,50.25485,1.43415,79.5681,8.055,33,215,21,15,200,29.97541,-68.06635
8,3,0,"no_out","run",57.997,2.202,163.508,4.371,-6.1563,39.20589,75.53266,85.324,0.76008,-19.19507,-28.07595,-4.48304,189.1581,63.20725,-146.109,254.134,-8.96,322.264,112.363,241.765,10.96812,329.39494,27.70019,-4.84988,86.39648,8.253,33,274,10,28,204,19.92812,7.13094000000001
8,7,0,"no_out","run",76.2,1.33,175,4.567,14.82584,37.60474,79.65477,89.32415,-4.03553,-15.11831,-30.65405,40.53686,197.06075,66.52183,-95.30997,274.77587,17.31232,307.07375,149.76049,246.90068,75.57044,337.64454,24.50411,11.29079,91.60298,8.159,33,259,25,28,205,58.25812,30.57079
9,1,0,"no_out","run",86.094,1.135,242.68,3.937,20.46838,38.67596,72.66818,84.82599,-0.63503,-23.63933,-30.79321,66.00997,155.89593,56.235,-136.116,262.197,-16.954,304.971,136.831,264.795,140.13135,265.33146,27.33906,15.39292,86.24145,8.907,34,166,20,28,207,3.30035000000001,0.536459999999977
8,8,6,"no_out","run",90.005,1.034,242.68,6.106,-7.64279,64.03597,61.93216,89.41258,-0.67352,-27.31559,-35.17692,-19.48044,166.05717,126.18048,-130.614,276.367,18.406,333.079,131.514,256.86,-34.53056,289.96469,45.78129,-7.0425,91.06138,8.982,34,362,29,28,209,-52.93656,-43.11431
8,5,1,"no_out","run",72.116,1.401,156.185,4.438,-5.16514,41.70331,86.1361,95.83983,1.71784,-18.26229,-33.64504,-6.71474,214.23941,66.97289,-115.752,277.628,31.155,325.875,148.351,248.537,-1.91993,373.21256,25.9583,-3.45787,97.25097,8.829,34,338,27,28,216,-33.07493,47.33756
9,3,0,"no_out","run",64.893,0.8,175.315,4.505,22.70535,43.7202,73.72107,88.66671,-1.04065,-24.39742,-32.00545,77.12178,169.63152,69.90938,-111.373,278.86,7.838,316.753,133.842,249.309,160.83745,275.19113,29.8242,16.79807,90.03525,8.829,34,238,24,28,217,26.99545,25.88213
8,1,0,"no_out","run",74.21,1.602,184.99,5.238,20.25434,48.71472,68.41025,86.39054,-2.64097,-24.83214,-33.44973,53.50425,185.97035,91.58258,-137.277,251.193,18.524,319.547,129.871,260.18,88.60887,324.49397,34.4094,16.50262,87.73367,8.829,34,298,12,28,219,70.08487,4.94696999999996
9,5,2,"no_out","no_run",85.319,1.067,199.106,4.338,19.60981,45.58561,53.72159,66.78609,-2.28255,-24.49839,-25.29048,62.40913,124.44843,70.58922,-143.249,262.947,19.915,317.317,129.278,256.259,130.51942,212.64181,38.88705,19.58067,74.25068,8.829,34,320,17,28,222,1.24142000000001,-43.61719
9,9,-2,"no_out","no_run",70.904,1.335,230.834,3.971,34.78253,37.35537,82.54017,97.04704,0.17082,-23.82077,-33.40291,101.55478,175.44673,56.07313,-126.5,264.994,24.627,333.933,149.548,274.77,207.6631,277.68747,22.80491,22.43378,98.4984,8.731,34,137,11,28,224,58.1151,2.91747000000004
9,8,-1,"no_out","run",65.951,0.5,190.172,5.105,13.05169,48.77195,81.60425,95.9599,2.14869,-18.9338,-36.04022,62.55333,197.61101,88.11158,-113.584,250.799,12.677,314.164,132.653,262.206,140.05735,317.59997,30.57255,8.70815,97.67678,8.731,34,331,4,28,227,7.40435000000002,55.39397
9,5,0,"no_out","run",89.337,1.568,197.696,2.303,32.76838,23.04221,92.59991,100.89327,1.81575,-26.74462,-31.4318,61.6044,136.19331,22.89836,-127.185,266.647,15.817,313.643,134.135,253.785,129.24535,238.32504,13.4564,19.0831,102.20473,8.731,34,266,20,28,230,-4.88964999999999,-15.45996
8,1,0,"no_out","run",79.017,2.935,133.937,4.404,0.794,42.66134,57.19903,71.3607,0.59505,-22.59923,-21.89888,7.00399,143.54369,69.2636,-124.485,295.842,-7.706,324.107,124.91,272.171,22.58392,251.25393,36.87033,0.73107,72.52276,8.731,34,345,10,28,231,30.28992,-72.85307
9,7,3,"no_out","run",91.8,0.97,208,2.799,29.32405,25.41421,84.18911,92.70161,6.47113,-19.6703,-30.89053,65.95832,142.89468,28.75793,-118.18016,290.53683,16.12916,319.50792,134.88236,247.51481,143.07845,244.87642,16.62454,19.00519,94.1062,8.386,34,331,14,28,233,8.19609,-2.63839000000002
7,6,6,"no_out","run",85.79,1.101,210.663,3.537,-18.34733,36.04664,84.97692,94.11196,1.59364,-19.03262,-31.4839,-61.55317,167.94968,48.56786,-126.997,266.474,13.232,294.029,103.978,267.532,-136.79019,274.55806,22.77396,-11.75957,95.54984,7.874,35,301,6,5,234,-9.79319,8.08406000000002
8,7,-2,"no_out","run",81.139,1.201,193.028,3.637,-0.13606,27.73982,80.83654,85.4638,1.36086,-20.96977,-24.27679,-7.1439,175.13515,39.49392,-126.002,238.927,15.701,290.099,145.215,256.591,-23.0109,305.70535,19.10472,0.03119,86.64702,8.528,36,70,12,2,236,-38.7119,15.60635
7,4,-1,"no_out","run",87.79,1.234,171.518,3.804,-18.28643,39.59938,62.38314,76.11938,2.09528,-22.56931,-24.57441,-56.85899,131.50118,56.11071,-128.703,250.189,6.412,327.298,137.921,260.948,-125.66325,221.96693,31.70958,-15.92156,77.40834,8.528,36,291,15,2,237,3.03975,-28.22207
7,8,3,"no_out","run",76.13,0.901,198.063,5.072,-24.44041,53.3265,72.83038,93.51639,5.43037,-22.34352,-36.87674,-89.7986,169.30858,90.30956,-153.832,259.421,-14.902,318.78,129.164,264.013,-195.1484,272.67718,34.9114,-18.10899,95.14303,8.528,36,217,5,2,238,-41.3164,13.25618
9,7,-6,"no_out","no_run",74.611,1.234,149.807,5.506,16.48037,62.90228,41.00324,76.8737,-2.71894,-33.20169,-26.41275,58.92262,105.60264,121.6168,-124.265,254.308,-4.769,317.275,123.814,252.025,118.50276,196.43035,54.96869,21.55095,77.44143,8.528,36,108,21,2,239,-5.31124,-55.59465
7,4,-2,"no_out","run",75.428,1.201,209.111,5.406,-10.27584,51.10836,76.88731,92.89411,0.83374,-20.80449,-32.52939,-52.84769,190.58556,93.70963,-134.819,255.443,-1.433,324.072,131.242,264.668,-125.38093,318.78208,33.36965,-7.265,94.7081,9.315,37,291,15,23,243,9.43806999999998,63.33908
7,8,6,"no_out","run",68.524,1.367,162.764,3.537,-21.5055,33.49057,72.90565,83.06226,0.90998,-23.03748,-23.54179,-50.82107,160.96019,47.49925,-127.754,261.825,-17.526,318.015,132.986,255.714,-100.73076,289.30143,24.09146,-16.34404,84.13839,9.315,37,461,11,29,244,27.02324,27.47643
9,2,0,"no_out","run",82.158,1.101,207.807,4.137,19.59268,38.47929,86.67455,96.83494,1.59364,-19.03262,-31.4839,70.54926,189.7416,58.48779,-138.785,256.551,-20.182,340.808,124.415,282.733,154.16079,311.60363,23.58067,12.33442,98.40014,9.315,37,300,13,29,245,29.74579,28.87063
8,4,1,"no_out","run",76.864,1.439,188.758,4.08,5.75502,36.62663,77.63033,86.02964,0.76008,-19.19507,-28.07595,7.73169,185.84459,56.95401,-133.447,239.344,-24.39,313.703,128.182,255.549,-0.77783,331.77241,25.22133,4.2834,87.11325,7.608,38,72,22,26,246,23.61217,18.06941
8,3,4,"no_out","run",72.806,1.667,194.759,4.438,-2.99158,38.28144,89.51685,97.40475,1.59364,-19.03262,-31.4839,6.82629,225.61307,64.69105,-145.942,282.736,-10.088,319.2,120.037,261.757,31.07749,386.32006,23.28876,-2.06105,98.81451,7.93,38,305,6,26,251,41.16549,67.12006
7,2,-1,"no_out","run",77.439,1.068,197.075,3.871,-15.63517,32.12644,82.30063,89.72157,1.69626,-19.88358,-26.07523,-53.06645,180.1619,47.47194,-136.065,246.168,-14.835,324.471,135.718,266.225,-115.87178,306.63392,21.10279,-10.48182,90.98997,7.724,38,245,23,26,253,20.19322,60.46592
9,7,-2,"no_out","run",85.4,1.26,217,5.6,23.97752,62.0033,57.66177,88.0012,5.411,-28.65256,-35.48481,97.70641,129.55734,117.0741,-133.78978,263.95793,15.51959,305.69816,142.72643,226.84985,194.71011,206.50907,45.81261,24.18519,89.96266,7.595,38,262,22,26,258,51.98368,-20.34078
9,7,1,"no_out","run",68.693,2.569,143.218,2.803,40.49763,25.41364,76.5381,90.24407,1.00403,-24.02968,-27.79466,81.71104,120.43752,27.12346,-143.585,269.316,25.056,299.388,144.395,243.545,170.48902,199.06399,16.67684,27.43771,91.52801,7.903,39,48,12,9,260,26.09402,-44.48101
8,6,-2,"no_out","run",71.842,1.401,143.368,4.037,12.71529,36.41048,80.2577,89.04324,0.76008,-19.19507,-28.07595,26.94062,190.8906,56.12311,-152.989,238.244,-29.227,320.304,124.216,275.11,42.09183,335.48169,24.34961,9.05635,90.18936,7.903,39,75,10,9,261,71.31883,15.17769
9,8,0,"no_out","no_run",91.615,0.634,254.211,2.469,29.84911,24.3156,94.86033,102.37529,1.81575,-26.74462,-31.4318,53.89483,150.63508,24.56868,-133.704,245.444,-8.729,312.786,127.283,263.214,109.51842,267.81252,14.00052,17.25957,103.72941,7.903,39,168,15,9,262,-17.76458,4.59852000000001
9,1,1,"no_out","run",95.022,1.36,213.047,4.64,14.06212,45.97656,68.29457,83.52087,0.42792,-21.30652,-25.82851,55.27333,161.18679,78.31085,-131.085,265.036,19.205,298.55,132.137,228.763,124.82758,270.38024,33.51606,11.32957,84.98166,8.549,40,133,10,28,264,-7.30942,41.61724
7,9,6,"no_out","no_run",51.693,2.669,77.107,6.207,-2.86638,74.57974,43.1332,86.20225,1.32593,-34.09328,-33.07316,-36.66281,110.35735,142.0461,-125.009,255.052,16.207,306.887,155.116,262.23,-76.11559,198.03696,59.73923,-3.5319,87.51994,7.764,40,126,20,28,265,48.89341,-57.01504
8,4,-2,"no_out","run",94.544,0.801,282.954,4.571,-5.78157,40.38662,74.4791,84.92138,1.78651,-19.56682,-30.68182,-12.02959,187.03671,67.91026,-118.228,279.137,16.236,309.451,130.779,241.601,-17.74664,330.24065,28.54875,-4.40212,86.25921,7.764,40,26,3,28,266,-33.98264,20.78965
8,6,-4,"no_out","run",73.013,1.879,176.947,4.64,0.48323,41.92319,86.34765,95.98804,1.71784,-18.26229,-33.64504,-17.67544,212.65358,71.72643,-137.639,255.146,12.682,310.476,138.865,261.332,-53.21112,360.10447,25.6143,0.33511,96.94061,8.598,41,59,17,24,267,-65.89312,49.62847
8,1,1,"no_out","run",82.74,2,171.691,4.72,-6.77,40.34055,88.30628,97.32005,1.71784,-18.26229,-33.64504,-32.67287,224.88944,73.40222,-132.552,214.701,-24.284,304.473,117.867,255.612,-80.74316,381.22614,24.29243,-4.33024,98.50818,8.598,41,213,11,24,268,-56.45916,76.75314
9,4,1,"no_out","no_run",92.748,1.12,268.069,2.68,30.7239,23.82023,89.24912,97.34868,1.81575,-26.74462,-31.4318,55.25972,152.96138,26.98195,-138.747,256.968,-21.111,308.284,139.722,277.105,106.93601,278.29592,14.06792,18.96998,98.44939,8.598,41,300,13,24,269,-32.78599,1.19092000000001
9,1,2,"no_out","run",92.538,0.934,237.019,6.406,25.42095,65.32694,71.4246,100.07651,-7.08516,-27.02265,-37.21971,76.89095,187.18811,135.78304,-143.472,245.453,-20.583,316.071,136.448,253.486,134.01483,317.34894,40.66756,19.512,101.85907,8.562,41,167,27,24,271,-2.43317000000002,63.86294
8,4,1,"no_out","run",74.112,1.935,154.491,3.103,-17.08838,24.14101,101.5188,105.73962,1.98008,-22.47642,-31.23843,-26.53433,203.25193,32.89537,-146.179,246.082,-10.4,302.964,124.033,252.715,-36.33906,350.38194,13.27084,-9.6937,107.17108,8.562,41,72,22,24,274,-25.93906,47.41794
8,0,1,"no_out","no_run",85.208,1.133,141.843,5.973,-10.7599,60.51651,59.40815,85.48305,-0.67352,-27.31559,-35.17692,-12.11233,153.77945,118.91879,-98.736,251.188,6.22,298.236,134.226,236.756,-8.57039,272.02684,45.11592,-10.50102,86.97342,8.246,41,206,11,24,276,-14.79039,-26.20916
9,5,2,"no_out","run",63.665,2.236,198.544,3.37,35.88001,37.41268,81.21657,96.34944,0.17082,-23.82077,-33.40291,87.9826,157.84865,45.5365,-142.591,217.811,-21.605,291.824,120.964,263.189,171.89753,277.79588,23.26321,23.43782,97.68736,8.246,41,137,11,24,277,50.93353,14.60688
7,1,0,"no_out","run",88.344,1.667,213.679,4.371,-18.97484,39.88854,75.45251,87.43124,0.76008,-19.19507,-28.07595,-65.56047,168.60097,64.69059,-146.811,213.132,-37.424,294.912,96.377,284.788,-138.26143,282.72844,27.22981,-13.75257,88.80103,8.347,41,147,11,24,283,8.54957000000002,69.59644
7,4,2,"no_out","run",76.948,1.2,156.961,4.2,-31.66291,42.16376,69.78078,87.46245,1.966,-22.62036,-29.83686,-92.52477,150.83228,66.29379,-124.135,226.831,-24.561,313.163,133.817,248.127,-185.34791,243.86747,28.98021,-24.05963,88.95858,8.261,42,43,27,29,284,-61.21291,17.03647
8,8,1,"no_out","run",64.742,1.836,160.82,4.804,4.85727,44.07832,73.60212,85.92883,1.78651,-19.56682,-30.68182,-4.04542,189.35757,77.56328,-139.692,227.578,-17.705,304.164,134.996,267.8,-26.45583,324.77191,30.99549,3.98149,87.24891,8.216,42,415,24,7,289,-8.75083,20.60791
9,1,2,"no_out","run",83.353,1.768,181.693,2.403,3.00747,-9.4395,-79.768,80.38086,1.81575,-26.74462,-31.4318,48.46888,140.495,22.30126,-138.563,241.945,-16.08,294.43,120.027,267.122,92.07811,261.13547,13.36251,18.80194,102.65696,8.291,42,320,17,7,290,-27.94889,-5.98653000000002
9,7,2,"no_out","run",91.989,1.334,221.272,3.637,11.07473,32.54586,72.24277,80.00563,0.56772,-20.1635,-21.83802,37.51213,151.65488,45.39757,-147.784,264.505,-5.16,324.924,127.78,271.424,85.36365,256.93917,24.30162,8.39704,81.12653,7.927,42,292,12,24,293,-42.41635,-14.48483
8,8,0,"no_out","run",79.524,1.235,10.137,4.604,-4.66697,45.55012,86.33674,97.7273,1.71784,-18.26229,-33.64504,-9.97672,219.28831,76.47799,-106.542,269.322,26.566,317.437,141.546,241.798,-13.67002,387.29369,27.93247,-3.08325,99.23735,7.927,42,383,17,24,295,-40.23602,69.85669
8,2,3,"no_out","run",94.362,1.134,193.66,3.637,-3.4254,31.50237,74.25528,80.734,1.33041,-20.78208,-20.37793,-3.04499,163.27571,46.50997,-135.546,272.147,23.164,294.278,138.763,237.985,-3.44064,299.8431,23.15928,-2.78058,81.74486,8.43,43,246,7,3,298,-26.60464,5.56509999999997
8,3,1,"no_out","run",92.745,1,256.666,4.771,6.02462,41.08219,88.27952,97.55674,1.71784,-18.26229,-33.64504,9.72088,221.78929,72.29177,-146.802,232.297,-23.079,322.024,126.377,264.8,6.60742,379.74404,25.02803,3.94072,99.06556,8.43,43,309,27,3,299,29.68642,57.72004
8,3,0,"no_out","run",84.655,1.034,204.911,5.138,-3.43731,42.54926,87.8903,97.70855,1.71784,-18.26229,-33.64504,7.99545,224.07393,79.1938,-127.836,266.323,25.574,342.21,148.097,259.05,28.93028,382.94584,25.75633,-2.49614,99.68345,8.43,43,362,29,3,300,3.35628,40.73584
8,2,1,"no_out","run",80.884,1.467,173.801,6.173,1.89837,58.10018,82.19249,100.67194,1.20653,-20.20171,-37.6994,-25.90972,222.87425,126.19141,-130.548,245.056,-5.893,305.799,129.973,262.171,-80.01574,371.90902,35.16843,0.7112,102.69136,8.594,43,252,30,3,303,-74.12274,66.11002
8,1,3,"no_out","run",81.334,1.12,179.08,4.96,-9.8633,48.71681,74.19666,89.30709,0.83374,-20.80449,-32.52939,-41.42461,189.89143,83.57966,-146.088,218.319,-19.28,297.164,119.044,265.044,-91.70164,328.8128,33.31485,-7.3007,90.79487,8.237,44,75,2,21,305,-72.42164,31.6488
8,2,0,"no_out","run",85.087,1.068,246.718,4.638,13.10791,41.21844,84.42325,94.85812,1.71784,-18.26229,-33.64504,14.77615,214.79169,69.55406,-141.28,268.66,17.668,315.494,144.463,262.359,12.65566,369.51166,26.00743,9.06142,96.2485,8.607,45,214,13,24,306,-5.01234,54.01766
7,6,4,"no_out","no_run",72.904,0.801,130.411,5.138,-20.6591,61.28125,40.12742,76.10781,0.24001,-32.44524,-26.54167,-74.97705,92.23824,104.83876,-139.037,263.234,3.795,313.908,137.52,260.729,-145.30864,152.58268,53.74382,-26.15308,77.31433,7.94,47,85,16,23,308,-6.27163999999999,-110.65132
7,2,0,"no_out","run",75.24,1.32,208.285,4.76,-27.83901,46.73773,63.55966,83.66156,2.15067,-23.92791,-25.78911,-78.76716,155.95914,79.83185,-160.201,236.16,-26.724,297.954,125.873,255.006,-146.41741,266.50471,33.56455,-23.4958,84.21791,8.865,48,241,4,3,309,13.78359,30.34471
9,6,2,"no_out","run",83.864,1.399,133.626,5.36,13.03121,54.19597,65.58116,86.06918,0.87154,-22.78018,-34.38451,48.61189,167.63782,100.68127,-122.119,270.289,25.43,295.952,135.824,226.876,111.57565,277.42038,38.96551,11.12381,87.08761,8.865,48,414,4,3,310,-24.24835,50.54438
8,4,3,"no_out","run",54.058,1.802,132.047,3.303,-13.96677,29.48486,79.45856,85.89582,1.69626,-19.88358,-26.07523,-42.53186,159.64711,38.46976,-140.975,227.942,-38.139,286.787,108.663,258.577,-97.92873,277.37543,20.2958,-9.68042,87.03248,8.891,50,215,21,15,312,-59.78973,-9.41156999999998
7,8,4,"no_out","no_run",85.022,1.201,216.799,3.27,-12.23326,32.19353,64.42014,73.04814,0.94348,-20.87322,-17.75463,-36.32467,126.30341,39.67237,-127.369,235.116,-19.487,309.562,110.785,239.215,-84.10593,228.8101,26.52658,-10.4429,74.0514,8.795,52,84,22,18,318,43.26307,-6.30590000000001
9,5,0,"no_out","run",95.209,1.335,256.227,3.804,21.24595,34.63835,73.1956,83.71859,-0.63503,-23.63933,-30.79321,56.1312,157.93808,49.07309,-122.018,235.646,-11.254,302.35,135.863,257.744,101.80196,279.64541,24.63192,15.88738,85.09965,8.795,52,161,5,2,319,-34.06104,21.90141
9,8,-3,"no_out","run",75.152,1.159,176.093,5.08,16.59849,49.12989,77.75558,93.46222,2.14869,-18.9338,-36.04022,70.05554,191.0996,89.47133,-127.186,263.375,15.294,307.986,135.626,227.608,147.96992,316.00382,31.82217,11.72318,95.11169,9.435,53,226,22,6,321,12.34392,88.39582
9,9,-9,"no_out","run",83.943,1.6,172.191,3.96,31.95794,36.94038,67.51559,83.33221,-0.52999,-23.14349,-24.28247,86.29048,139.5865,55.56718,-122.615,256.563,20.154,298.453,126.14,243.177,171.09151,219.3209,26.42152,25.00954,84.8095,9.435,53,67,5,6,323,44.95151,-23.8561
7,6,8,"no_out","run",64.294,1.639,141.516,4.88,-22.95462,49.99583,74.52982,92.63472,2.5833,-24.19569,-31.79061,-79.76925,164.93038,85.52396,-127.431,263.396,6.612,297.163,127.184,261.259,-169.05561,259.67934,32.53853,-16.92996,93.35422,8.625,54,69,3,29,325,-41.62461,-3.71665999999999
8,4,3,"no_out","run",73.328,1.56,199.718,4.76,11.22214,44.3253,72.16303,85.42933,1.78651,-19.56682,-30.68182,30.69812,188.01138,75.92099,-127.729,240.302,-11.232,296.383,114.741,266.011,55.12434,335.4501,30.87905,8.75497,86.32303,8.625,54,26,3,29,326,66.35634,39.0671
8,7,2,"no_out","run",73.355,1.32,153.689,3.56,-11.67254,33.35635,90.0391,96.72608,1.28469,-20.34781,-29.28107,-12.1555,190.31242,44.45468,-143.599,258.041,9.455,299.148,142.359,242.802,-2.41966,338.72262,19.45653,-7.68888,97.3269,8.625,54,252,30,29,327,-11.87466,39.57462
8,1,-1,"no_out","run",88.437,1.401,253.433,5.805,-17.7773,54.06328,80.78571,98.81904,1.20653,-20.20171,-37.6994,-42.06991,223.50852,104.61771,-133.688,271.331,-2.172,307.987,113.029,295.028,-61.68156,379.34021,33.1484,-12.55053,100.54578,8.34,54,26,3,29,329,-59.50956,71.35321
